Time [ISO8601],Flare Class,Peak Flux [W/m2]
"2017-06-28T12:38:00Z","B1.3",1.35817e-07
"2017-07-02T12:39:00Z","B4.1",4.13571e-07
"2017-07-03T06:21:00Z","B4.6",4.63869e-07
"2017-07-03T06:37:00Z","C1.1",1.10420e-06
"2017-07-03T07:10:00Z","B2.4",2.40261e-07
"2017-07-03T07:31:00Z","B1.5",1.54867e-07
"2017-07-03T08:20:00Z","B1.5",1.56247e-07
"2017-07-03T08:51:00Z","B1.6",1.66028e-07
"2017-07-03T09:00:00Z","B3.1",3.16449e-07
"2017-07-03T09:50:00Z","B2.8",2.82179e-07
"2017-07-03T10:35:00Z","B2.8",2.81323e-07
"2017-07-03T10:51:00Z","B3.5",3.55967e-07
"2017-07-03T11:24:00Z","B3.4",3.45901e-07
"2017-07-03T12:47:00Z","B5.4",5.47057e-07
"2017-07-03T13:35:00Z","B8.4",8.47235e-07
"2017-07-03T14:08:00Z","B3.2",3.27083e-07
"2017-07-03T15:26:00Z","B1.5",1.57462e-07
"2017-07-03T15:52:00Z","B5.8",5.86769e-07
"2017-07-03T16:01:00Z","C1.0",1.00581e-06
"2017-07-03T16:15:00Z","M1.8",1.85905e-05
"2017-07-03T17:58:00Z","C1.2",1.29445e-06
"2017-07-03T18:17:00Z","C1.2",1.21607e-06
"2017-07-03T19:17:00Z","B3.3",3.37335e-07
"2017-07-03T20:09:00Z","B1.0",1.00749e-07
"2017-07-03T20:26:00Z","B1.1",1.13857e-07
"2017-07-03T20:54:00Z","B1.8",1.89742e-07
"2017-07-04T00:32:00Z","B2.4",2.49419e-07
"2017-07-04T01:53:00Z","B9.5",9.50223e-07
"2017-07-04T02:11:00Z","B8.8",8.85334e-07
"2017-07-04T04:18:00Z","C1.4",1.46726e-06
"2017-07-04T04:25:00Z","C1.6",1.65422e-06
"2017-07-04T10:15:00Z","B5.0",5.04075e-07
"2017-07-04T14:52:00Z","B1.8",1.89462e-07
"2017-07-04T18:59:00Z","B3.1",3.19629e-07
"2017-07-04T21:41:00Z","B1.6",1.65063e-07
"2017-07-05T09:29:00Z","B2.5",2.52348e-07
"2017-07-05T12:54:00Z","B1.8",1.84734e-07
"2017-07-05T13:15:00Z","B1.9",1.90267e-07
"2017-07-05T13:39:00Z","B1.9",1.99801e-07
"2017-07-05T13:59:00Z","B5.0",5.05780e-07
"2017-07-05T16:36:00Z","B1.4",1.44503e-07
"2017-07-05T16:47:00Z","B1.4",1.48366e-07
"2017-07-05T21:00:00Z","B1.6",1.63710e-07
"2017-07-05T22:55:00Z","B3.0",3.07245e-07
"2017-07-05T23:28:00Z","B1.4",1.41842e-07
"2017-07-05T23:49:00Z","B1.2",1.28799e-07
"2017-07-06T01:33:00Z","B1.7",1.75723e-07
"2017-07-06T07:13:00Z","B1.3",1.32131e-07
"2017-07-06T07:58:00Z","B1.7",1.74555e-07
"2017-07-06T09:56:00Z","B1.3",1.30301e-07
"2017-07-06T15:00:00Z","B1.4",1.41540e-07
"2017-07-06T16:37:00Z","B1.1",1.14857e-07
"2017-07-06T17:32:00Z","B2.1",2.10915e-07
"2017-07-06T18:55:00Z","B1.3",1.37698e-07
"2017-07-06T22:14:00Z","B2.8",2.81103e-07
"2017-07-07T00:57:00Z","B1.9",1.94871e-07
"2017-07-07T01:08:00Z","B2.3",2.35751e-07
"2017-07-07T01:40:00Z","B3.3",3.34556e-07
"2017-07-07T02:07:00Z","B5.8",5.86213e-07
"2017-07-07T02:21:00Z","C1.1",1.18889e-06
"2017-07-07T03:49:00Z","B3.2",3.29970e-07
"2017-07-07T04:03:00Z","C1.2",1.28332e-06
"2017-07-07T07:50:00Z","B2.6",2.69104e-07
"2017-07-07T08:53:00Z","B2.3",2.35232e-07
"2017-07-07T09:04:00Z","B3.2",3.24519e-07
"2017-07-07T10:49:00Z","B3.3",3.30416e-07
"2017-07-07T11:33:00Z","B4.8",4.89113e-07
"2017-07-07T12:07:00Z","B3.7",3.79844e-07
"2017-07-07T12:49:00Z","B4.3",4.32625e-07
"2017-07-07T12:55:00Z","B8.2",8.26503e-07
"2017-07-07T13:16:00Z","B4.9",4.94140e-07
"2017-07-07T13:44:00Z","C1.2",1.23681e-06
"2017-07-07T15:00:00Z","B7.8",7.84714e-07
"2017-07-07T15:11:00Z","C1.1",1.15134e-06
"2017-07-07T16:02:00Z","B3.6",3.61896e-07
"2017-07-07T20:04:00Z","B2.7",2.73516e-07
"2017-07-07T21:06:00Z","B2.7",2.70532e-07
"2017-07-07T23:04:00Z","B2.2",2.26407e-07
"2017-07-07T23:15:00Z","B2.3",2.37568e-07
"2017-07-08T02:43:00Z","B4.4",4.43185e-07
"2017-07-08T04:42:00Z","B4.1",4.16062e-07
"2017-07-08T04:53:00Z","B5.1",5.19647e-07
"2017-07-08T05:09:00Z","B5.2",5.27671e-07
"2017-07-08T05:43:00Z","B5.9",5.92690e-07
"2017-07-08T06:01:00Z","B9.0",9.03406e-07
"2017-07-08T06:23:00Z","B9.4",9.42833e-07
"2017-07-08T08:04:00Z","B7.1",7.19224e-07
"2017-07-08T09:59:00Z","B3.3",3.38584e-07
"2017-07-08T11:05:00Z","B8.9",8.93776e-07
"2017-07-08T13:34:00Z","B4.2",4.23070e-07
"2017-07-08T13:51:00Z","B7.0",7.03521e-07
"2017-07-08T14:14:00Z","B2.8",2.86932e-07
"2017-07-08T15:11:00Z","B3.3",3.30148e-07
"2017-07-08T16:41:00Z","B5.1",5.18587e-07
"2017-07-08T16:56:00Z","B4.6",4.65507e-07
"2017-07-08T18:51:00Z","B3.6",3.63112e-07
"2017-07-08T21:23:00Z","B8.2",8.29138e-07
"2017-07-08T21:37:00Z","B6.0",6.09471e-07
"2017-07-08T21:51:00Z","B6.7",6.79512e-07
"2017-07-08T22:00:00Z","B8.2",8.27507e-07
"2017-07-08T22:26:00Z","B7.9",7.93328e-07
"2017-07-08T23:10:00Z","B6.1",6.12676e-07
"2017-07-08T23:53:00Z","C4.9",4.97739e-06
"2017-07-09T00:35:00Z","B8.0",8.07859e-07
"2017-07-09T01:27:00Z","B9.0",9.08100e-07
"2017-07-09T02:27:00Z","B4.5",4.57509e-07
"2017-07-09T03:06:00Z","C1.0",1.03282e-06
"2017-07-09T03:18:00Z","M1.9",1.98217e-05
"2017-07-09T04:36:00Z","B3.7",3.77696e-07
"2017-07-09T06:30:00Z","C2.3",2.36240e-06
"2017-07-09T07:33:00Z","C1.7",1.73320e-06
"2017-07-09T09:12:00Z","C5.8",5.82943e-06
"2017-07-09T10:26:00Z","C1.2",1.20659e-06
"2017-07-09T10:39:00Z","C1.3",1.37297e-06
"2017-07-09T12:12:00Z","C7.5",7.59547e-06
"2017-07-09T14:09:00Z","B5.9",5.92219e-07
"2017-07-09T14:42:00Z","C1.2",1.22087e-06
"2017-07-09T15:27:00Z","B6.5",6.55309e-07
"2017-07-09T15:44:00Z","B6.2",6.28588e-07
"2017-07-09T16:25:00Z","B4.7",4.77668e-07
"2017-07-09T17:17:00Z","B4.0",4.07545e-07
"2017-07-09T17:38:00Z","B6.8",6.89553e-07
"2017-07-09T18:36:00Z","B5.2",5.29731e-07
"2017-07-09T18:47:00Z","B9.0",9.09009e-07
"2017-07-09T19:33:00Z","B3.4",3.46947e-07
"2017-07-09T20:12:00Z","B7.1",7.17326e-07
"2017-07-09T21:00:00Z","B4.1",4.15072e-07
"2017-07-09T21:28:00Z","B4.6",4.68636e-07
"2017-07-09T21:36:00Z","B6.7",6.73591e-07
"2017-07-09T21:54:00Z","C1.2",1.26629e-06
"2017-07-09T22:11:00Z","B9.6",9.63295e-07
"2017-07-09T23:29:00Z","B4.6",4.64245e-07
"2017-07-10T00:06:00Z","C1.1",1.19568e-06
"2017-07-10T00:31:00Z","C2.2",2.22864e-06
"2017-07-10T02:17:00Z","B3.1",3.11994e-07
"2017-07-10T02:24:00Z","B3.7",3.74720e-07
"2017-07-10T03:44:00Z","B3.0",3.04938e-07
"2017-07-10T03:58:00Z","B3.3",3.34826e-07
"2017-07-10T04:51:00Z","B7.2",7.28925e-07
"2017-07-10T07:32:00Z","B5.3",5.33219e-07
"2017-07-10T07:55:00Z","B5.0",5.06874e-07
"2017-07-11T01:13:00Z","B4.2",4.28795e-07
"2017-07-11T02:05:00Z","B6.6",6.60550e-07
"2017-07-11T04:35:00Z","B2.7",2.70206e-07
"2017-07-11T10:13:00Z","B3.7",3.74141e-07
"2017-07-11T13:04:00Z","C1.1",1.18320e-06
"2017-07-11T15:17:00Z","B2.6",2.64885e-07
"2017-07-11T16:58:00Z","B3.6",3.63906e-07
"2017-07-11T17:54:00Z","B2.7",2.78421e-07
"2017-07-11T18:27:00Z","C1.3",1.32089e-06
"2017-07-11T20:31:00Z","C1.8",1.80198e-06
"2017-07-11T21:30:00Z","B3.0",3.08906e-07
"2017-07-11T22:17:00Z","B3.5",3.58711e-07
"2017-07-13T04:32:00Z","B4.3",4.32699e-07
"2017-07-13T05:12:00Z","B7.5",7.52430e-07
"2017-07-13T12:37:00Z","B3.0",3.03985e-07
"2017-07-13T16:44:00Z","B4.5",4.58093e-07
"2017-07-13T17:42:00Z","B6.5",6.52630e-07
"2017-07-13T17:55:00Z","B8.4",8.43275e-07
"2017-07-13T19:40:00Z","B8.0",8.01097e-07
"2017-07-13T20:48:00Z","B7.8",7.81457e-07
"2017-07-13T21:18:00Z","B5.7",5.74893e-07
"2017-07-13T21:31:00Z","C2.8",2.82876e-06
"2017-07-13T21:55:00Z","C8.5",8.56127e-06
"2017-07-13T23:40:00Z","C4.2",4.29250e-06
"2017-07-14T02:09:00Z","M3.4",3.49651e-05
"2017-07-14T07:33:00Z","C4.4",4.44039e-06
"2017-07-14T09:05:00Z","C2.6",2.60662e-06
"2017-07-14T19:25:00Z","C1.9",1.98158e-06
"2017-07-15T00:28:00Z","C2.4",2.43889e-06
"2017-07-15T02:26:00Z","B3.8",3.80694e-07
"2017-07-15T02:38:00Z","B5.5",5.57712e-07
"2017-07-15T03:20:00Z","B4.6",4.69160e-07
"2017-07-15T03:55:00Z","C1.4",1.43930e-06
"2017-07-15T04:10:00Z","C1.1",1.18857e-06
"2017-07-15T06:09:00Z","B5.0",5.05918e-07
"2017-07-15T06:20:00Z","B5.9",5.92623e-07
"2017-07-15T06:35:00Z","B8.4",8.49195e-07
"2017-07-15T07:43:00Z","B4.5",4.57493e-07
"2017-07-15T09:05:00Z","B3.7",3.72389e-07
"2017-07-15T09:16:00Z","B4.0",4.00161e-07
"2017-07-15T10:53:00Z","C2.0",2.00838e-06
"2017-07-15T12:14:00Z","B3.7",3.75373e-07
"2017-07-15T15:42:00Z","B6.0",6.02226e-07
"2017-07-15T16:34:00Z","C1.6",1.61216e-06
"2017-07-15T19:36:00Z","C8.4",8.41670e-06
"2017-07-15T22:19:00Z","B6.0",6.02616e-07
"2017-07-16T02:02:00Z","C4.0",4.01985e-06
"2017-07-16T02:21:00Z","C4.1",4.18020e-06
"2017-07-16T02:35:00Z","C4.4",4.42424e-06
"2017-07-16T06:37:00Z","B9.2",9.25339e-07
"2017-07-16T07:26:00Z","C1.6",1.67734e-06
"2017-07-16T10:35:00Z","C1.8",1.88408e-06
"2017-07-16T10:57:00Z","C2.1",2.11145e-06
"2017-07-16T12:17:00Z","C1.2",1.21237e-06
"2017-07-16T12:37:00Z","C1.1",1.16270e-06
"2017-07-16T13:18:00Z","B6.1",6.13421e-07
"2017-07-16T16:00:00Z","B3.5",3.59834e-07
"2017-07-16T18:04:00Z","C1.7",1.78688e-06
"2017-07-16T20:51:00Z","B6.4",6.46774e-07
"2017-07-16T21:32:00Z","B7.5",7.51336e-07
"2017-07-16T22:35:00Z","B6.3",6.31849e-07
"2017-07-16T23:24:00Z","B8.0",8.04065e-07
"2017-07-17T01:04:00Z","B8.6",8.63650e-07
"2017-07-17T01:35:00Z","B3.9",3.97218e-07
"2017-07-17T02:28:00Z","B4.8",4.83027e-07
"2017-07-17T03:28:00Z","C3.3",3.30169e-06
"2017-07-17T04:06:00Z","B4.2",4.24943e-07
"2017-07-17T05:32:00Z","B6.7",6.74840e-07
"2017-07-17T07:28:00Z","B3.5",3.59331e-07
"2017-07-17T07:45:00Z","B4.4",4.46144e-07
"2017-07-17T09:04:00Z","B4.1",4.16061e-07
"2017-07-17T09:20:00Z","B5.3",5.34809e-07
"2017-07-17T09:40:00Z","B6.7",6.70077e-07
"2017-07-17T10:17:00Z","B6.0",6.06221e-07
"2017-07-17T14:19:00Z","B4.6",4.69102e-07
"2017-07-18T00:10:00Z","C1.0",1.08731e-06
"2017-07-18T00:25:00Z","C1.5",1.58014e-06
"2017-07-18T00:40:00Z","C3.0",3.02867e-06
"2017-07-18T04:35:00Z","B7.6",7.67535e-07
"2017-07-18T05:04:00Z","B7.4",7.46260e-07
"2017-07-18T05:15:00Z","C1.2",1.20981e-06
"2017-07-18T05:44:00Z","C1.9",1.94411e-06
"2017-07-18T06:33:00Z","C1.9",1.90219e-06
"2017-07-18T08:29:00Z","C2.4",2.42987e-06
"2017-07-18T17:20:00Z","B4.8",4.82931e-07
"2017-07-18T22:34:00Z","C1.5",1.58306e-06
"2017-07-19T00:06:00Z","C3.9",3.99727e-06
"2017-07-19T23:39:00Z","C1.5",1.58751e-06
"2017-07-20T00:03:00Z","C1.8",1.81054e-06
"2017-07-23T07:37:00Z","B1.8",1.87422e-07
"2017-07-23T22:39:00Z","B1.5",1.54458e-07
"2017-07-27T21:35:00Z","B1.8",1.84364e-07
"2017-07-31T03:21:00Z","B1.6",1.65026e-07
"2017-07-31T06:14:00Z","B1.3",1.31854e-07
"2017-07-31T09:12:00Z","C1.2",1.28346e-06
"2017-07-31T12:09:00Z","B3.8",3.89932e-07
"2017-07-31T14:32:00Z","B1.6",1.62716e-07
"2017-07-31T14:57:00Z","B1.5",1.58926e-07
"2017-07-31T15:08:00Z","B2.2",2.20311e-07
"2017-07-31T15:59:00Z","B4.3",4.34316e-07
"2017-07-31T17:21:00Z","B1.5",1.51801e-07
"2017-07-31T18:57:00Z","B5.5",5.55269e-07
"2017-07-31T22:25:00Z","B5.7",5.74217e-07
"2017-07-31T23:28:00Z","B3.2",3.24926e-07
"2017-07-31T23:52:00Z","B4.2",4.25880e-07
"2017-08-01T00:01:00Z","B7.7",7.70821e-07
"2017-08-01T00:29:00Z","B6.1",6.13966e-07
"2017-08-01T01:18:00Z","B3.4",3.44027e-07
"2017-08-01T02:20:00Z","B6.7",6.70809e-07
"2017-08-01T03:26:00Z","C1.0",1.09583e-06
"2017-08-01T07:04:00Z","B1.8",1.89980e-07
"2017-08-01T07:47:00Z","C2.0",2.09305e-06
"2017-08-01T09:55:00Z","B2.5",2.52274e-07
"2017-08-01T11:40:00Z","B1.1",1.13930e-07
"2017-08-01T13:14:00Z","B3.3",3.35462e-07
"2017-08-01T16:30:00Z","B1.4",1.44038e-07
"2017-08-01T19:59:00Z","B3.7",3.70372e-07
"2017-08-01T22:56:00Z","B1.5",1.50008e-07
"2017-08-02T00:11:00Z","B2.9",2.94229e-07
"2017-08-02T19:32:00Z","B1.1",1.18509e-07
"2017-08-02T21:40:00Z","B1.7",1.72497e-07
"2017-08-02T23:59:00Z","C1.3",1.31662e-06
"2017-08-03T00:23:00Z","B3.1",3.14749e-07
"2017-08-03T18:26:00Z","B2.9",2.94207e-07
"2017-08-03T19:04:00Z","B1.9",1.99835e-07
"2017-08-04T00:26:00Z","B1.0",1.05730e-07
"2017-08-04T01:25:00Z","B1.2",1.21710e-07
"2017-08-05T17:50:00Z","B1.7",1.72831e-07
"2017-08-05T22:40:00Z","B1.1",1.19357e-07
"2017-08-05T23:05:00Z","B1.5",1.52075e-07
"2017-08-06T02:26:00Z","B1.8",1.84258e-07
"2017-08-06T03:49:00Z","B1.2",1.28972e-07
"2017-08-06T09:56:00Z","B1.6",1.60508e-07
"2017-08-24T21:15:00Z","B2.7",2.73657e-07
"2017-08-24T22:53:00Z","B2.3",2.38227e-07
"2017-08-25T00:12:00Z","B4.0",4.04730e-07
"2017-08-25T02:13:00Z","B6.3",6.33664e-07
"2017-08-25T03:11:00Z","B7.3",7.35298e-07
"2017-08-25T06:00:00Z","B4.5",4.56386e-07
"2017-08-25T07:27:00Z","C8.0",8.00590e-06
"2017-08-25T10:05:00Z","B2.4",2.47162e-07
"2017-08-25T10:26:00Z","B2.7",2.74307e-07
"2017-08-25T10:59:00Z","B3.6",3.61449e-07
"2017-08-25T11:10:00Z","B3.9",3.96429e-07
"2017-08-25T12:18:00Z","B5.1",5.13748e-07
"2017-08-25T14:56:00Z","B5.4",5.43857e-07
"2017-08-25T21:49:00Z","B3.6",3.61648e-07
"2017-08-26T01:11:00Z","B3.9",3.90465e-07
"2017-08-26T02:15:00Z","B4.9",4.93898e-07
"2017-08-26T03:01:00Z","B4.5",4.56297e-07
"2017-08-26T08:42:00Z","B2.0",2.01507e-07
"2017-08-26T12:49:00Z","B2.3",2.34211e-07
"2017-08-26T13:38:00Z","B2.5",2.53419e-07
"2017-08-26T15:46:00Z","B3.0",3.06109e-07
"2017-08-26T19:03:00Z","B4.7",4.71602e-07
"2017-08-26T21:00:00Z","B7.4",7.45798e-07
"2017-08-26T21:16:00Z","B7.4",7.40737e-07
"2017-08-27T00:15:00Z","B2.1",2.13583e-07
"2017-08-27T00:28:00Z","B2.3",2.33828e-07
"2017-08-27T01:18:00Z","B3.9",3.92417e-07
"2017-08-27T01:44:00Z","B2.1",2.11420e-07
"2017-08-27T02:04:00Z","B3.0",3.06262e-07
"2017-08-27T03:14:00Z","B3.0",3.07542e-07
"2017-08-27T06:07:00Z","B5.8",5.88772e-07
"2017-08-27T07:42:00Z","B2.4",2.48753e-07
"2017-08-27T09:30:00Z","B2.9",2.90671e-07
"2017-08-27T11:14:00Z","B1.9",1.90612e-07
"2017-08-27T12:37:00Z","B1.5",1.57350e-07
"2017-08-27T15:16:00Z","C9.0",9.04689e-06
"2017-08-27T17:03:00Z","B3.9",3.97998e-07
"2017-08-27T17:52:00Z","B4.1",4.18633e-07
"2017-08-27T18:00:00Z","B4.7",4.72863e-07
"2017-08-28T00:56:00Z","B2.3",2.30979e-07
"2017-08-28T02:12:00Z","B3.1",3.11052e-07
"2017-08-28T02:47:00Z","B3.7",3.78926e-07
"2017-08-28T02:56:00Z","B3.9",3.90996e-07
"2017-08-28T03:03:00Z","B4.1",4.11111e-07
"2017-08-28T06:16:00Z","B3.5",3.59460e-07
"2017-08-28T09:28:00Z","B3.6",3.66338e-07
"2017-08-28T10:21:00Z","B4.4",4.41609e-07
"2017-08-28T15:40:00Z","C1.3",1.31982e-06
"2017-08-28T15:51:00Z","C1.1",1.18420e-06
"2017-08-28T20:02:00Z","B9.5",9.50730e-07
"2017-08-28T23:05:00Z","B7.0",7.01556e-07
"2017-08-28T23:44:00Z","C1.4",1.42754e-06
"2017-08-29T00:42:00Z","B7.6",7.68917e-07
"2017-08-29T03:00:00Z","C4.0",4.01766e-06
"2017-08-29T04:30:00Z","C1.2",1.25688e-06
"2017-08-29T04:48:00Z","C1.1",1.18070e-06
"2017-08-29T06:21:00Z","C1.5",1.50489e-06
"2017-08-29T10:27:00Z","B6.3",6.39008e-07
"2017-08-29T11:02:00Z","B5.5",5.51408e-07
"2017-08-29T12:46:00Z","B5.3",5.34147e-07
"2017-08-29T15:23:00Z","B7.3",7.37900e-07
"2017-08-29T16:27:00Z","B8.9",8.90779e-07
"2017-08-29T19:21:00Z","B7.1",7.11987e-07
"2017-08-29T20:18:00Z","B5.3",5.37232e-07
"2017-08-29T22:18:00Z","C1.8",1.83518e-06
"2017-08-30T03:16:00Z","B7.7",7.75412e-07
"2017-08-30T04:12:00Z","C1.5",1.54863e-06
"2017-08-30T04:56:00Z","B7.4",7.41600e-07
"2017-08-30T05:09:00Z","B7.5",7.53219e-07
"2017-08-30T08:21:00Z","B8.0",8.07856e-07
"2017-08-30T08:35:00Z","C1.9",1.94983e-06
"2017-08-30T11:05:00Z","C1.1",1.11439e-06
"2017-08-30T11:39:00Z","C1.0",1.02238e-06
"2017-08-30T13:01:00Z","C0.9",9.99029e-07
"2017-08-30T13:18:00Z","C1.0",1.01433e-06
"2017-08-30T16:12:00Z","B5.3",5.30520e-07
"2017-08-30T16:36:00Z","B7.4",7.41600e-07
"2017-08-30T17:44:00Z","B4.8",4.80295e-07
"2017-08-30T18:45:00Z","C7.5",7.52383e-06
"2017-08-30T21:52:00Z","B3.5",3.59848e-07
"2017-08-30T22:30:00Z","B6.3",6.30319e-07
"2017-08-30T22:47:00Z","C1.8",1.87100e-06
"2017-08-30T23:11:00Z","C1.8",1.89851e-06
"2017-08-31T01:11:00Z","B4.2",4.22078e-07
"2017-08-31T02:01:00Z","B3.2",3.27362e-07
"2017-08-31T02:40:00Z","B3.2",3.27552e-07
"2017-08-31T03:48:00Z","B7.1",7.19872e-07
"2017-08-31T04:27:00Z","B3.8",3.82967e-07
"2017-08-31T04:42:00Z","B4.3",4.31764e-07
"2017-08-31T05:37:00Z","B4.2",4.27724e-07
"2017-08-31T06:50:00Z","B5.7",5.79582e-07
"2017-08-31T08:24:00Z","C1.0",1.09584e-06
"2017-08-31T14:23:00Z","B7.2",7.24415e-07
"2017-08-31T15:30:00Z","B4.6",4.66155e-07
"2017-08-31T16:44:00Z","B3.2",3.24048e-07
"2017-08-31T17:23:00Z","B2.9",2.96124e-07
"2017-08-31T19:56:00Z","B4.7",4.73034e-07
"2017-09-01T01:29:00Z","B6.8",6.83407e-07
"2017-09-01T02:12:00Z","B4.9",4.90327e-07
"2017-09-01T06:37:00Z","B6.3",6.31236e-07
"2017-09-01T08:38:00Z","B3.7",3.73885e-07
"2017-09-01T09:43:00Z","B9.9",9.93392e-07
"2017-09-01T10:28:00Z","B4.8",4.84587e-07
"2017-09-01T10:54:00Z","B5.1",5.19237e-07
"2017-09-01T11:01:00Z","B5.7",5.71927e-07
"2017-09-01T15:07:00Z","B6.5",6.55245e-07
"2017-09-01T15:37:00Z","C2.9",2.92001e-06
"2017-09-01T17:14:00Z","C1.6",1.68153e-06
"2017-09-01T17:35:00Z","C1.1",1.12388e-06
"2017-09-01T21:02:00Z","B7.4",7.44619e-07
"2017-09-01T22:00:00Z","B6.3",6.33832e-07
"2017-09-01T23:51:00Z","C2.0",2.08488e-06
"2017-09-02T00:14:00Z","C2.8",2.86952e-06
"2017-09-02T00:28:00Z","C1.1",1.10362e-06
"2017-09-02T02:30:00Z","C1.6",1.67776e-06
"2017-09-02T03:06:00Z","C1.5",1.50146e-06
"2017-09-02T03:14:00Z","C1.3",1.36979e-06
"2017-09-02T04:07:00Z","B8.6",8.65472e-07
"2017-09-02T10:15:00Z","B5.7",5.76715e-07
"2017-09-02T10:34:00Z","B6.3",6.31222e-07
"2017-09-02T12:05:00Z","C1.1",1.18356e-06
"2017-09-02T13:06:00Z","B8.6",8.65991e-07
"2017-09-02T15:41:00Z","M1.1",1.10818e-05
"2017-09-02T17:39:00Z","B7.9",7.97338e-07
"2017-09-02T22:03:00Z","C2.1",2.13750e-06
"2017-09-03T04:41:00Z","C1.4",1.49294e-06
"2017-09-03T10:22:00Z","B8.0",8.08744e-07
"2017-09-03T12:07:00Z","B5.7",5.72720e-07
"2017-09-03T15:16:00Z","B9.7",9.73165e-07
"2017-09-03T19:09:00Z","C1.0",1.02418e-06
"2017-09-03T19:38:00Z","C1.2",1.28103e-06
"2017-09-03T20:50:00Z","C1.6",1.60766e-06
"2017-09-03T23:11:00Z","C1.6",1.61052e-06
"2017-09-04T02:22:00Z","C1.6",1.63466e-06
"2017-09-04T02:57:00Z","C2.1",2.18425e-06
"2017-09-04T03:38:00Z","C1.8",1.82204e-06
"2017-09-04T04:11:00Z","C2.6",2.66041e-06
"2017-09-04T05:49:00Z","M1.8",1.82040e-05
"2017-09-04T07:26:00Z","C2.7",2.79771e-06
"2017-09-04T08:14:00Z","C3.3",3.30787e-06
"2017-09-04T10:41:00Z","C4.2",4.20996e-06
"2017-09-04T11:38:00Z","C3.4",3.44349e-06
"2017-09-04T12:09:00Z","C7.9",7.90975e-06
"2017-09-04T12:16:00Z","M1.1",1.13611e-05
"2017-09-04T12:25:00Z","M1.1",1.19594e-05
"2017-09-04T15:17:00Z","C4.7",4.70624e-06
"2017-09-04T15:30:00Z","M2.1",2.16506e-05
"2017-09-04T16:36:00Z","C3.5",3.55521e-06
"2017-09-04T16:46:00Z","C5.8",5.89653e-06
"2017-09-04T17:39:00Z","C8.6",8.63288e-06
"2017-09-04T18:09:00Z","C9.0",9.03130e-06
"2017-09-04T18:22:00Z","M1.4",1.45817e-05
"2017-09-04T19:37:00Z","M2.4",2.49838e-05
"2017-09-04T20:02:00Z","M2.2",2.22629e-05
"2017-09-04T20:33:00Z","M7.9",7.90768e-05
"2017-09-04T22:14:00Z","M3.0",3.07932e-05
"2017-09-05T00:35:00Z","M1.4",1.40259e-05
"2017-09-05T01:08:00Z","M6.0",6.01497e-05
"2017-09-05T03:05:00Z","C6.8",6.89215e-06
"2017-09-05T03:15:00Z","C7.5",7.52092e-06
"2017-09-05T03:51:00Z","M1.4",1.44693e-05
"2017-09-05T04:53:00Z","M4.6",4.64187e-05
"2017-09-05T06:40:00Z","M5.4",5.46558e-05
"2017-09-05T10:19:00Z","C7.8",7.81085e-06
"2017-09-05T12:16:00Z","C3.6",3.62647e-06
"2017-09-05T12:34:00Z","C3.3",3.39374e-06
"2017-09-05T13:34:00Z","M0.9",9.97166e-06
"2017-09-05T16:19:00Z","C5.3",5.30288e-06
"2017-09-05T17:15:00Z","C6.5",6.58256e-06
"2017-09-05T17:43:00Z","M3.3",3.32771e-05
"2017-09-05T20:04:00Z","C1.4",1.45839e-06
"2017-09-05T20:20:00Z","C1.6",1.65383e-06
"2017-09-05T20:59:00Z","C2.0",2.05830e-06
"2017-09-05T21:12:00Z","C2.1",2.18626e-06
"2017-09-06T02:01:00Z","C1.8",1.89923e-06
"2017-09-06T02:20:00Z","C2.6",2.62936e-06
"2017-09-06T06:22:00Z","C2.3",2.37136e-06
"2017-09-06T07:07:00Z","C3.1",3.19623e-06
"2017-09-06T07:21:00Z","C3.0",3.04146e-06
"2017-09-06T07:34:00Z","C3.8",3.83799e-06
"2017-09-06T12:02:00Z","X13.3",0.00133723
"2017-09-06T15:56:00Z","M3.7",3.72255e-05
"2017-09-06T19:30:00Z","M2.0",2.04424e-05
"2017-09-06T22:31:00Z","C5.5",5.52135e-06
"2017-09-06T23:39:00Z","M1.7",1.77999e-05
"2017-09-07T05:02:00Z","M3.5",3.56780e-05
"2017-09-07T06:28:00Z","M1.1",1.17794e-05
"2017-09-07T07:34:00Z","C5.0",5.03388e-06
"2017-09-07T08:17:00Z","C2.3",2.39276e-06
"2017-09-07T09:40:00Z","C2.1",2.19498e-06
"2017-09-07T09:54:00Z","M2.1",2.13163e-05
"2017-09-07T10:15:00Z","X1.0",0.000109202
"2017-09-07T10:38:00Z","C3.3",3.30277e-06
"2017-09-07T11:41:00Z","C2.5",2.56537e-06
"2017-09-07T14:36:00Z","X1.9",0.000199062
"2017-09-07T18:13:00Z","C7.1",7.10456e-06
"2017-09-07T18:28:00Z","C7.4",7.48611e-06
"2017-09-07T18:44:00Z","C6.5",6.50406e-06
"2017-09-07T20:17:00Z","C4.7",4.72293e-06
"2017-09-07T21:28:00Z","C6.4",6.42009e-06
"2017-09-07T21:37:00Z","C7.7",7.79732e-06
"2017-09-07T22:50:00Z","C3.1",3.11641e-06
"2017-09-07T23:00:00Z","C3.8",3.86516e-06
"2017-09-07T23:15:00Z","C6.0",6.03058e-06
"2017-09-07T23:29:00Z","C2.6",2.66750e-06
"2017-09-07T23:59:00Z","M5.6",5.60696e-05
"2017-09-08T01:40:00Z","C7.6",7.67090e-06
"2017-09-08T02:24:00Z","M1.8",1.87018e-05
